Url,rating,IsCity,IsProfile,IsLinks,FriendCount,PhotoCount,PagesCount,FollowersCount,AlbumsCount,VideosCount,AudiosCount,OfflineDays,HasPhoto,Site,Career,Education,following_followers_ratio,following_photos_ratio,followers_photos_ratio
https://vk.com/id13376,1,1,0,0,14150,20,36,652,1,19,0,1,1,1,0,0,21.702454,707.5,32.6
https://vk.com/id13385,1,1,0,1,2361,153,35,1868,0,77,866,1,1,0,0,0,1.2639186,15.4313725,12.2091503
https://vk.com/id13426,1,1,0,0,238,493,252,1370,2,2065,2007,0,1,0,0,0,0.1737226,0.4827586,2.7789047
https://vk.com/id13493,1,1,1,0,65,56,79,262,1,6,0,0,1,1,0,1,0.2480916,1.1607143,4.6785714
https://vk.com/id13584,1,1,0,1,48150,595,155,611,7,30,0,0,1,1,0,0,78.8052373,80.9243697,1.0268908
https://vk.com/id13663,1,1,1,0,21505,3,107,1930,1,75,248,0,1,0,1,1,11.142487,7168.3333333,643.3333333
https://vk.com/id13696,1,1,0,0,147,237,55,541,2,1,0,1,1,0,0,0,0.271719,0.6202532,2.2827004
https://vk.com/id13732,1,1,0,0,413,42,23,502,0,46,0,0,1,1,0,0,0.8227092,9.8333333,11.952381
https://vk.com/id13786,1,1,0,0,187,30,87,535,1,30,0,0,1,0,0,0,0.3495327,6.2333333,17.8333333
https://vk.com/id13817,1,1,0,0,291,115,21,201,0,56,0,0,1,1,0,0,1.4477612,2.5304348,1.7478261
https://vk.com/id13860,1,1,0,0,357,154,55,419,2,174,0,0,1,0,0,0,0.8520286,2.3181818,2.7207792
https://vk.com/id13977,1,1,1,0,8656,2973,830,5289,1,36,182,0,1,1,0,1,1.6366043,2.9115372,1.7790111
https://vk.com/id13979,1,1,0,1,131,303,8,119,5,0,87,6,1,1,0,0,1.1008403,0.4323432,0.3927393
https://vk.com/id14168,1,1,0,0,343,23,35,358,0,0,0,2,1,0,0,0,0.9581006,14.9130435,15.5652174
https://vk.com/id14195,1,1,0,0,41506,190618,283,1747,196,4459,0,0,1,0,0,0,23.758443,0.2177444,0.0091649
https://vk.com/id14211,1,1,0,0,217,3,5,54,1,2,0,93,1,0,0,0,4.0185185,72.3333333,18.0
https://vk.com/id14255,1,1,0,1,566,676,79,598,26,50,0,1,1,0,0,0,0.9464883,0.8372781,0.8846154
https://vk.com/id14536,1,1,0,1,996,426,58,1034,4,89,0,5,1,1,0,0,0.9632495,2.3380282,2.42723
https://vk.com/id14574,1,1,0,1,112,75,52,735,1,216,1309,5,1,0,0,0,0.152381,1.4933333,9.8
https://vk.com/id14605,1,1,1,0,783,1654,58,956,22,52,888,0,1,1,1,1,0.8190377,0.4733978,0.5779927
https://vk.com/id14615,1,1,0,1,798,1042,68,1604,2,0,0,0,1,1,0,0,0.4975062,0.7658349,1.5393474
https://vk.com/id14666,1,0,1,0,172,49,1787,2365,2,0,0,0,1,0,0,1,0.0727273,3.5102041,48.2653061
https://vk.com/id14740,1,1,0,0,47,1,54,218,0,1,81,2,1,0,0,0,0.2155963,47.0,218.0
https://vk.com/id14754,1,1,1,0,167,130,34,668,4,98,0,1,1,0,1,1,0.25,1.2846154,5.1384615
https://vk.com/id14901,1,1,0,1,463,40,415,5076,2,96,955,0,1,0,0,0,0.0912136,11.575,126.9
https://vk.com/id14904,1,0,0,0,124,1391,10,28,10,96,0,1,1,0,0,0,4.4285714,0.0891445,0.0201294
https://vk.com/id14918,1,0,0,0,352,76,12,313,0,210,0,5,1,0,0,0,1.1246006,4.6315789,4.1184211
https://vk.com/id15024,1,0,0,0,428,75,7,729,3,15,0,1,1,0,0,0,0.5871056,5.7066667,9.72
