Url,rating,Surname,IsCity,IsProfile,IsPrivate,IsLinks,IsPhone,FriendCount,PhotoCount,PagesCount,FollowersCount,AlbumsCount,VideosCount,AudiosCount,UserVideosCount,Verified,OfflineDays,HasPhoto,Site,Career,Education,following_followers_ratio,following_photos_ratio,followers_photos_ratio
https://vk.com/id1388714,true,Yashkova,0,0,0,0,0,798,142,58,1006,2,159,0,0,0,180,1,0,0,0,0.7932406,5.6197183,7.084507
https://vk.com/id1408824,true,Chernomorskaya,1,0,0,1,0,992,1744,1374,2199,34,554,0,0,0,0,1,1,0,0,0.4511141,0.5688073,1.2608945
https://vk.com/id1421030,true,Nova,1,0,0,0,0,297,322,726,1340,0,530,0,0,0,0,1,0,0,0,0.2216418,0.9223602,4.1614907
https://vk.com/id1440589,true,Samokhvalov,1,0,0,1,0,174,116,37,292,2,130,283,0,0,0,1,1,0,0,0.5958904,1.5,2.5172414
https://vk.com/id1451337,true,Kolodyazhnaya,1,1,0,0,0,585,3,324,451,0,65,0,0,0,0,1,0,0,1,1.2971175,195.0,150.3333333
https://vk.com/id1466267,true,Muzyku,0,0,0,1,0,154,74,128,252,0,2098,4068,0,0,0,1,0,0,0,0.6111111,2.0810811,3.4054054
https://vk.com/id1470079,true,Zelensky,0,0,0,0,0,14,1,27,10748,0,0,0,0,0,3,1,0,0,0,0.0013026,14.0,10748.0
https://vk.com/id1471877,false,Kotlyarova,1,0,0,1,0,7786,3342,598,5633,21,1147,1014,0,0,0,1,1,0,0,1.382212,2.3297427,1.6855177
https://vk.com/id1518126,true,Shkvyrya,0,0,0,1,0,90,21,17,39,2,43,31,0,0,0,1,1,0,0,2.3076923,4.2857143,1.8571429
https://vk.com/id1537322,true,Podoltsev,1,1,0,0,0,90,5,27,46,2,25,24,0,0,0,1,0,0,1,1.9565217,18.0,9.2
https://vk.com/id1552173,true,Inzhenerov,1,0,0,0,0,75,18,33,123,4,3,11,0,0,0,1,0,0,0,0.6097561,4.1666667,6.8333333
https://vk.com/id1553401,true,Stulin,1,0,0,1,0,494,681,116,428,7,166,219,0,0,4,1,1,0,0,1.1542056,0.7254038,0.6284875
https://vk.com/id1557479,true,Petka,0,0,0,0,0,1109,20,276,642,0,963,2466,0,0,0,1,0,0,0,1.7274143,55.45,32.1
https://vk.com/id1561881,true,Boyko,1,0,0,0,0,432,3,128,831,0,229,0,0,0,0,1,0,0,0,0.5198556,144.0,277.0
https://vk.com/id1583236,true,Lomakin,1,0,0,1,0,149,472,30,268,8,44,434,0,0,0,1,0,0,0,0.5559701,0.315678,0.5677966
https://vk.com/id1588534,true,Murtazaev,1,0,0,0,0,174,23,156,202,2,197,1868,0,0,0,1,0,0,0,0.8613861,7.5652174,8.7826087
https://vk.com/id1592387,true,Alexandrov,1,1,0,0,0,190,34,334,245,3,3,1252,0,0,0,1,0,1,1,0.7755102,5.5882353,7.2058824
https://vk.com/id1594378,true,Marchenkov,0,0,0,1,0,243,1,68,400,0,39,0,0,0,2,1,0,0,0,0.6075,243.0,400.0
https://vk.com/id1600525,true,Kalamatsky,1,0,0,0,0,360,134,209,140,6,86,0,0,0,0,1,0,0,0,2.5714286,2.6865672,1.0447761
https://vk.com/id1602893,true,Dubrovsky,1,0,0,1,0,153,21,37,33,0,9,0,0,0,4,1,1,0,0,4.6363636,7.2857143,1.5714286
https://vk.com/id1626558,true,Pankina,1,1,0,0,0,420,222,621,785,0,210,511,0,0,1,1,1,1,1,0.5350318,1.8918919,3.536036
